y_test,logreg_preds,logreg_prob,rf_preds
yes,yes,0.7952332459849013,yes
no,no,0.06175528077123999,no
no,no,0.03893502610519597,no
no,no,0.1252784629015471,no
no,no,0.06730070859546197,no
no,no,0.09893039652657187,no
no,no,0.06972885913052272,no
no,no,0.03470571455011996,no
no,no,0.32220030202460603,no
yes,no,0.23453152525277354,no
no,no,0.05345803167525981,no
no,no,0.12143683938956618,no
no,no,0.03105224664689993,no
no,no,0.04331140400960252,no
no,no,0.02115522728143979,no
yes,no,0.03461811541762583,no
no,no,0.028185910646362174,no
no,no,0.0499760675623767,no
no,no,0.06090709668759891,no
no,no,0.06094109590485618,no
no,no,0.03975078070511052,no
no,no,0.05619441549578452,no
no,no,0.06234380839987532,no
no,no,0.27032389289270753,yes
yes,no,0.10308432543050537,no
no,no,0.2410855850771444,yes
no,no,0.09418735832899211,no
no,no,0.09577220973813537,no
no,no,0.02647713531488145,no
yes,yes,0.8622808353947188,yes
no,no,0.05781625826122414,no
no,no,0.04564849376097127,no
no,no,0.0591219970825085,no
yes,no,0.09806157076487901,no
no,no,0.023862803143415493,no
no,no,0.4747381104796597,yes
yes,no,0.03381217357222697,no
no,no,0.04393259831489221,no
no,no,0.08336633864233557,no
no,no,0.06666668007287921,yes
no,no,0.05092254183562679,no
no,no,0.03977571245002176,no
no,no,0.026526453135773124,no
no,no,0.051581025802252885,no
no,no,0.05529715228336003,no
no,no,0.06476344917465439,no
no,no,0.29802034042589903,yes
yes,yes,0.6898235374990668,yes
no,no,0.05211535672878142,no
no,no,0.034665530263283575,no
no,no,0.08400969305654243,no
no,no,0.29440598023783343,no
yes,no,0.07625293874233514,no
no,no,0.07390042913694772,no
no,no,0.03027907841610997,no
no,no,0.05992580873006221,no
no,no,0.05919390945478397,no
no,no,0.11675698281502879,no
no,no,0.043956865854257364,no
no,no,0.07314998378109216,no
no,no,0.03867008695544837,no
no,no,0.03601667899252616,no
no,no,0.07292383551310005,no
no,no,0.023132663830354876,no
no,no,0.06847982609340668,no
no,no,0.06717425026381343,no
no,no,0.0986929969198059,no
yes,yes,0.6610225695348189,yes
yes,no,0.08167177542990639,no
no,no,0.11699532619111862,no
no,no,0.27861541763412434,no
no,no,0.051657481409357185,no
no,no,0.04457848044373308,no
no,no,0.0614480087353521,no
no,no,0.03477447778239641,no
yes,no,0.08179152106017673,no
yes,yes,0.7656338210426165,yes
no,no,0.03831930945595757,no
no,no,0.06317063343774966,no
no,no,0.32292685307437863,no
no,no,0.029318054745435366,no
no,no,0.04275575295505184,no
no,no,0.023332474133869047,no
no,no,0.17777509773008304,no
no,no,0.04404323070574971,no
no,no,0.05487071472159611,no
no,no,0.05105834894527006,no
no,no,0.021127982675286434,no
no,no,0.21570781359428426,no
no,no,0.05361684316219919,no
no,no,0.03516687195539749,no
yes,no,0.028642699846291367,no
no,no,0.05463659914540272,no
no,no,0.05199529064109544,no
no,no,0.05759882786594536,no
no,no,0.024219709333386394,no
no,no,0.04412723810262632,no
no,no,0.07767851541521889,no
no,no,0.075126725540625,no
no,no,0.04697086688666096,no
yes,no,0.11727511925179027,no
no,no,0.25071930630563877,no
no,no,0.057409872443936714,no
no,no,0.026147160813926727,no
no,no,0.07609507525991036,no
no,no,0.06297383317471301,no
no,no,0.04943059200721826,no
no,no,0.0278884833670174,no
no,no,0.20330102786588428,no
no,no,0.049027091071117815,no
no,no,0.10534615262979496,no
no,no,0.11182921563543427,no
no,no,0.07469544690140444,no
no,no,0.11212589830747771,no
no,no,0.051227613455280326,no
no,no,0.04728933132851052,no
no,no,0.019936833962288514,no
no,no,0.12282132759016309,no
no,no,0.059472921403719674,no
no,no,0.2258973799468312,no
yes,no,0.2764808608801249,yes
no,no,0.049911697332493,no
no,no,0.054961442164361635,no
no,no,0.036930880648984914,no
no,no,0.10029305507582345,no
no,no,0.05062810021516729,no
no,no,0.031535959352047116,no
no,no,0.06589360299493568,no
no,no,0.17756152018587015,no
no,no,0.07204600377152902,no
no,no,0.04195619451723719,no
no,no,0.06303901184874658,no
no,no,0.05809982953034149,no
no,no,0.052336694702681014,no
no,no,0.0734349688019418,no
no,no,0.06011668781327604,no
yes,yes,0.6290913137414307,no
no,no,0.42854672709219166,no
no,no,0.02316264687057327,no
no,no,0.37050001435453056,no
no,no,0.07327256781870058,no
no,no,0.04557704831021874,no
no,no,0.1050417503438117,no
no,no,0.1847118304370784,no
no,no,0.08999493242837227,no
no,no,0.01674825238715122,no
no,no,0.05907911511607098,no
no,no,0.08287448516607411,no
no,no,0.055599372330073,no
no,no,0.05165010352258004,no
no,no,0.026087391806582944,no
yes,no,0.2674354570051686,no
no,no,0.06327284666899428,no
no,no,0.19095679895579232,no
no,no,0.02937202375994582,no
no,no,0.03879159530622012,no
yes,no,0.056291996906674927,no
no,no,0.03615868837759365,no
no,no,0.07030522610026717,no
no,no,0.3014955365062692,no
no,no,0.02405516331823065,no
yes,no,0.055051892219491576,no
no,no,0.040291093608724265,no
no,no,0.028205379048380292,no
no,no,0.06605670628474969,no
no,no,0.04676819925673147,no
no,no,0.03638758589072489,no
no,no,0.031786890727103584,no
no,no,0.05139079569116603,no
no,no,0.027768934139197194,no
no,no,0.02092342156044494,no
yes,yes,0.7890421432015015,yes
no,no,0.4546926265150883,yes
no,no,0.1075967545475787,no
no,no,0.06954816715329958,no
no,no,0.04992363090988577,no
no,no,0.2105737515667414,no
no,no,0.18124803211040266,no
no,no,0.09971821786664595,no
yes,no,0.23253617116565975,no
no,no,0.0698293810609319,no
no,no,0.04974972662579887,no
no,no,0.10205691828090141,no
no,no,0.13366691865389477,no
no,no,0.06306871237391479,no
no,no,0.11469883306530324,no
no,no,0.14067589603255673,no
no,no,0.07472800591704076,no
no,no,0.03328361155684488,no
no,no,0.03113150080401413,no
yes,no,0.05070890205446767,no
no,no,0.07497059805996623,no
no,no,0.06173225661788521,no
no,no,0.06247121875881761,no
no,no,0.04376166355549314,no
no,no,0.035876825960097926,no
no,no,0.03103219489800354,yes
no,no,0.026725436618971185,no
no,no,0.17724971058126826,no
no,no,0.06010756914082288,no
no,no,0.1311478600466096,no
no,no,0.07761428631472636,no
no,no,0.03524929830525947,no
no,no,0.11650806366185588,yes
no,no,0.02669421949016671,no
no,no,0.45765333814263176,yes
no,no,0.04025753643711559,no
no,no,0.03654824299467711,no
yes,no,0.23674606390900976,no
no,no,0.0728113672817814,no
no,no,0.05908070871369117,no
no,no,0.04901543866976641,no
no,no,0.46838089340190897,no
no,no,0.050232200964122016,no
no,no,0.062186183332370394,no
yes,no,0.24514196255867407,no
no,no,0.02084186468606521,no
no,no,0.035900546184923325,no
yes,no,0.028771767178264736,no
no,no,0.03426155472151429,no
no,no,0.045201046824674636,no
no,no,0.03185235176654121,no
no,no,0.027994249410337627,no
no,no,0.05702973138429487,no
no,no,0.06440436071477944,no
no,no,0.06126456218046337,no
no,no,0.038143993010243196,no
yes,no,0.06629407253103463,no
no,no,0.03687753262981285,no
no,no,0.030965603120260816,no
no,no,0.06939912497010453,no
no,no,0.1216992254246013,no
no,no,0.08093746921016222,no
no,no,0.042841290137787695,no
no,no,0.03310504880708872,no
no,no,0.02437468012499013,no
yes,no,0.36581350033334853,no
no,no,0.07280749197789116,no
no,no,0.030054971489891478,no
no,no,0.08290010722209491,no
no,no,0.06921049991274114,no
yes,no,0.16910163865818847,no
no,no,0.08007077953891834,no
no,no,0.4840269159504502,no
no,no,0.04641951625783432,no
no,no,0.2034375717912896,no
no,no,0.06285770924718687,yes
no,no,0.027034890031873312,no
no,no,0.06183224755730577,no
no,no,0.05437165186618422,no
no,no,0.035713023175778034,no
no,no,0.05015826475824519,no
no,no,0.029878943387996196,no
no,no,0.040877792239986506,no
no,no,0.04699997864359675,no
no,no,0.0393387321659439,no
no,no,0.058054855949801074,no
no,no,0.10635710965798292,no
no,no,0.07430720510279912,no
no,no,0.2255270545785899,no
no,no,0.02652651295292148,no
no,no,0.05276181080153117,no
no,no,0.040372778341716764,no
no,no,0.03592817686666314,no
no,no,0.03409056348542194,no
yes,no,0.2598763354713452,no
no,no,0.02636164328525699,no
no,no,0.03490200305273853,no
no,no,0.05060214585399532,no
no,no,0.04068506153169056,no
no,no,0.07115535299068464,no
no,no,0.03301019115467029,no
no,no,0.03993607523478862,no
no,no,0.08462869004352849,no
no,no,0.07796287916923196,no
no,no,0.3196247097429662,no
no,no,0.023988287345781262,no
no,no,0.03561735603738685,no
no,no,0.038507969625439474,no
no,no,0.04572489261716898,no
no,no,0.0837958940839834,no
no,no,0.04824190533462787,no
no,no,0.028450492266589345,no
no,no,0.035771101196396655,no
no,no,0.03529958651769784,no
no,no,0.08071325488943044,no
no,no,0.03816670480005405,no
no,no,0.44133038293862126,yes
no,no,0.03750068237997105,no
no,no,0.03754059955528462,no
no,no,0.04531234631165454,no
no,no,0.05247178993095114,no
no,no,0.08906975798857683,no
no,no,0.04394683315963859,no
no,no,0.02909128214087306,no
no,no,0.0465231762749564,no
no,no,0.04180581393293113,no
no,no,0.043305267472363164,no
no,no,0.03871388360706126,no
no,no,0.18365415379650063,no
yes,yes,0.8164799988507397,yes
no,no,0.06423596029192694,no
no,no,0.023620507417271074,no
no,no,0.10717605065249275,yes
no,no,0.40978446070770896,no
no,no,0.10366789441947898,no
yes,no,0.43081343286353224,yes
no,no,0.05656858158500797,no
no,no,0.06646410725187926,no
no,no,0.037397397969681584,no
no,no,0.043486263950712575,no
yes,yes,0.6763666913498342,yes
no,no,0.06402800745078939,no
no,no,0.09653218904592356,no
no,no,0.08412363929101084,no
no,no,0.02272562114759665,no
yes,no,0.46748396398763326,no
no,no,0.06405349164130071,no
no,no,0.08623334003505237,no
no,no,0.20371878144415712,no
no,no,0.39438002494729985,no
no,no,0.03145723624672349,no
yes,no,0.42523098799656533,no
no,no,0.08118949563004149,no
no,no,0.0764511932665222,no
no,no,0.03394874627680663,no
no,no,0.06824090243281715,no
no,no,0.03759058891393535,no
no,no,0.4771272509765357,no
no,no,0.0321340430136948,no
no,no,0.13826673444482046,no
no,no,0.029485652861000272,no
no,no,0.03413962779686905,no
no,no,0.04013400853717931,no
no,no,0.09260954499896719,no
no,no,0.05162465297498451,no
no,no,0.06286714290970977,no
no,no,0.34625967392283924,no
no,no,0.21306583201799395,no
yes,no,0.07684225664270061,no
no,no,0.058004929132462926,no
no,no,0.13809699413561582,no
no,no,0.04713554293037842,no
no,no,0.1347163238258191,no
no,no,0.04326893518827483,no
no,no,0.07754585633440397,no
no,no,0.03551301494656893,no
no,no,0.0483787224849842,no
no,no,0.08126052199435727,no
yes,yes,0.765011376866556,yes
no,no,0.0649749968886224,no
no,no,0.06997074812057422,no
no,no,0.03478330508991452,no
no,no,0.03985566322868885,no
no,no,0.028420376706884284,no
no,no,0.035616369825760705,no
yes,no,0.03649694029028129,no
no,no,0.03841662348997552,no
no,no,0.34930298158079204,no
no,no,0.061793315132320795,no
no,no,0.030290741088555593,no
no,no,0.024269231017948558,no
no,no,0.023645104233494717,no
no,no,0.06793679155191709,no
no,no,0.05815037309508989,no
no,no,0.072218986333244,no
no,no,0.04760325414162856,no
no,no,0.01875045685961787,no
no,no,0.07632533962200587,no
no,no,0.037893688670099054,no
no,no,0.027668001339847478,no
no,no,0.06694654659580992,no
no,no,0.4377541063034894,no
yes,no,0.03541679792111342,no
yes,yes,0.6434827625168019,yes
no,no,0.03285677663565083,no
no,no,0.26377757111102584,no
yes,no,0.19744595500392856,no
no,no,0.045612348726506616,no
no,no,0.0484039126403259,no
yes,no,0.036187064977749754,no
yes,no,0.06581220317146642,no
yes,no,0.41593087772038057,yes
no,no,0.034730115529056714,no
no,no,0.05528512073144897,no
no,no,0.12127396105669475,no
no,no,0.01597995644939363,no
no,no,0.22115247149386646,no
no,no,0.05709540608629931,no
no,no,0.07002523092811332,no
no,no,0.09302667017072042,no
no,no,0.028305743113660378,no
no,no,0.03466543232134086,no
yes,yes,0.7573325311671977,yes
no,no,0.040010028460755756,no
no,no,0.034810394285823575,no
yes,no,0.15125002130560775,no
no,no,0.035517954717820086,no
no,no,0.057919745339470564,no
no,no,0.04784156461585323,no
no,no,0.045239490833317464,no
no,no,0.06053245491331814,no
no,no,0.06435571339274654,no
no,no,0.14572699874305942,no
no,no,0.03234528226983632,no
no,no,0.0521903924233283,no
no,no,0.03764665324835026,no
no,no,0.052921166833773625,no
no,no,0.043707614944278106,no
no,no,0.05576729897337692,no
no,no,0.048357833463428944,yes
no,no,0.12405165106298963,no
no,no,0.06572576822427233,no
no,no,0.05492593476106524,no
no,no,0.046773965699210586,no
no,no,0.047808518646091515,no
no,no,0.021334584702515265,no
yes,no,0.08038221925037485,no
no,no,0.064731172150975,no
no,no,0.05307616537552254,no
no,no,0.05312154717202211,no
no,no,0.04658555128771123,no
yes,yes,0.7166270407445174,yes
no,no,0.033534945333887345,no
no,no,0.05773216059674288,no
yes,no,0.25898518190394904,no
no,no,0.3777771745561136,no
no,no,0.028721246823833094,no
no,no,0.05755832798850104,no
no,no,0.023998156363235216,no
no,no,0.08575635869246623,no
no,no,0.030340356772630594,no
no,no,0.03827600380030924,no
no,no,0.06356829053845167,no
no,no,0.055474763058878086,no
no,no,0.4032491151949898,no
no,no,0.10517231587768457,no
no,no,0.035174275805509296,no
no,no,0.16124739525590293,no
no,no,0.31193565046568245,no
no,no,0.03607325322021788,no
no,no,0.171093872616808,no
yes,no,0.04621041702549335,no
yes,no,0.03406750560917322,no
no,no,0.1075967545475787,no
no,no,0.03490200305273853,no
no,no,0.3230431583953575,no
yes,no,0.05960793920368323,no
no,no,0.034413662250370125,no
no,no,0.4970365943980868,no
no,no,0.03106454668690325,no
no,no,0.05773216059674288,no
yes,no,0.2235805768833476,no
no,no,0.02369134271240985,no
no,no,0.03890061823550197,no
no,no,0.027905997489585176,no
no,no,0.0321713829604205,no
no,no,0.07051176099303781,no
no,no,0.04262448962789151,no
no,no,0.05200621437855605,no
no,no,0.1337731366216845,no
no,no,0.13732309039993001,no
no,no,0.04634371265133685,no
no,no,0.04719376711706463,no
no,no,0.04624903053364409,no
yes,no,0.0361142154930449,no
yes,yes,0.7345603296090675,yes
no,no,0.3199187353933859,no
no,no,0.20034509645697243,no
no,no,0.07901264154750967,no
yes,yes,0.6406477447600275,yes
no,no,0.02952296349209824,no
no,no,0.05734954025789411,no
no,no,0.07851535474532384,no
no,no,0.0570817274694995,no
no,no,0.06145897447731662,no
no,no,0.058684714387995114,no
yes,no,0.33977300980462916,no
no,no,0.03758916835098757,no
no,no,0.03875412203309253,no
yes,no,0.04070366841647622,no
no,no,0.06586050962599989,no
no,no,0.030830108780515134,no
no,no,0.06383445176088802,no
no,no,0.08053839149531453,no
no,no,0.07761505024398835,no
no,no,0.03148573801765411,no
yes,no,0.039147186764874935,no
no,no,0.09797165233630872,no
no,no,0.04282259505799245,no
no,no,0.36665380566536776,no
no,no,0.05813583629041338,no
no,no,0.38322087994785775,no
no,no,0.0827761452493219,no
no,no,0.04811796449423607,no
yes,no,0.0502817256129228,no
no,no,0.027026019758230484,no
no,no,0.04110384441864548,no
no,no,0.24125952250960486,no
no,no,0.0424775997647469,no
no,no,0.04828731668642491,no
no,no,0.0776756709363084,no
no,no,0.056806589816316554,no
no,no,0.05824077779821468,no
no,no,0.028793403531185736,no
no,no,0.04942906013115851,no
yes,no,0.023676309327018447,no
yes,yes,0.6821142614028028,yes
no,no,0.034548769313133394,no
no,no,0.078098230471568,no
no,no,0.03774655341189704,no
no,yes,0.7330799959170052,yes
no,yes,0.507946416918823,no
no,no,0.054249724638058404,no
no,no,0.03229055143984304,no
no,no,0.08769326720244414,no
no,no,0.04936873531853429,no
no,no,0.08819880600800625,no
no,no,0.07837255962362838,no
yes,yes,0.7803397036951951,yes
no,no,0.30056015318652335,no
no,no,0.10063858076412566,no
no,no,0.04956190479493201,no
yes,yes,0.7820797730737196,no
no,no,0.043074092459815104,no
yes,no,0.2397564585930262,no
no,no,0.04983013587159123,no
no,no,0.05923892534067332,no
no,no,0.057382413987331085,no
no,no,0.07849971634696605,no
no,no,0.036377217499097746,no
no,no,0.05061995355447279,no
no,no,0.04819080770358585,no
no,no,0.14333006416154542,no
no,no,0.03534777285191246,no
no,no,0.3858602673315769,no
no,no,0.02255853526915505,no
no,no,0.05489918345710302,no
no,no,0.046933485857775153,no
no,no,0.0727397998414291,no
no,no,0.04131855864132567,no
no,no,0.2756739554445613,no
no,no,0.07264177411268052,no
no,no,0.05271029696960133,no
no,yes,0.7489608064351987,yes
no,no,0.09160134669220803,no
no,no,0.059664010087922374,no
no,no,0.038807373372349685,no
no,no,0.07066533139164353,no
no,no,0.26811489351427104,no
no,no,0.04041316474133079,no
yes,no,0.06306871237391479,no
no,no,0.058042047773952554,no
no,no,0.03526639865020708,no
no,no,0.0925572497902475,no
no,no,0.04624827722112531,no
no,no,0.036606474633589264,no
no,no,0.048827442023278156,no
yes,no,0.10205691828090141,no
no,no,0.07284810762740135,no
no,no,0.042102968652831106,no
no,no,0.05152626774192069,no
no,no,0.022381381546501374,no
no,no,0.04728772551545626,no
no,no,0.032056012576476854,no
no,no,0.0542680364423187,no
yes,no,0.09374714158565335,no
no,no,0.03977224993786181,no
no,no,0.0691282222572892,no
no,no,0.05317906799835335,no
no,no,0.1884443289554716,no
no,no,0.06431232185808086,no
no,no,0.0388370482235208,no
no,no,0.05356031168095488,no
no,no,0.03970177230647538,no
no,no,0.34227196254274705,yes
no,no,0.04613333768647071,no
no,no,0.09224242033273343,no
no,no,0.02389279668194783,no
no,no,0.41295228056649097,yes
no,no,0.03509029891961381,no
yes,no,0.051709744262708114,no
yes,no,0.07502142932382272,no
no,no,0.0707944011057688,no
yes,no,0.041347934300532706,no
no,no,0.02601170441707187,no
no,no,0.026070247809239302,no
yes,yes,0.6742842326959089,yes
no,no,0.10187021016924544,no
no,no,0.03148005917145968,no
no,no,0.034514083776921306,no
no,no,0.03154398935031138,no
no,no,0.03403133832334716,no
no,no,0.25531781099693196,no
no,no,0.1033737864865522,no
no,no,0.0617661832709084,no
yes,no,0.2030102366848354,yes
no,no,0.43077673110560105,no
no,no,0.10803578371442725,no
yes,no,0.05084637912675285,no
no,no,0.04492491756266696,no
no,no,0.028529995279362966,no
no,no,0.11209460247050106,no
no,no,0.08013825301325964,no
no,no,0.06093054182153042,no
no,no,0.043158881277020195,no
yes,no,0.1123823471017083,no
no,no,0.039854014238598835,no
no,no,0.03839446014710719,no
no,no,0.057640770759926414,no
no,no,0.03454038591805621,no
no,no,0.06288882878048385,no
no,no,0.11833557113853849,no
yes,no,0.12998292486873395,no
no,no,0.048048482034322285,no
no,no,0.07089370935900163,no
no,no,0.02754203156134168,no
yes,no,0.23401231965934585,no
yes,yes,0.5544517010967767,yes
